Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
09.06.6032;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 36, Segment 77. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;77.45;Kabelbau
05.07.6040;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 34, Segment 278. Dokumentation gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;11.97;Kabelbau
01.07.6048;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 10, Segment 229. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;27.54;Kabelbau
09.05.6056;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Betonplatte, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 18, Segment 218. Dokumentation gem. DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;84.01;Kabelbau
05.06.6064;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 14, Segment 43. Dokumentation gem. DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;11.46;Kabelbau
01.01.6072;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 13, Segment 120. Dokumentation gem. DAfStb-Richtlinie, DIN 1998. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;25.66;Kabelbau
09.10.6080;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 40, Segment 172. Dokumentation gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;24.97;Kabelbau
05.01.6088;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 4x16 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 42, Segment 125. Dokumentation gem. DIN 18300, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;46.14;Kabelbau
01.11.6096;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 23, Segment 121. Dokumentation gem. DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;20.69;Kabelbau
09.09.6104;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 37, Segment 178. Dokumentation gem. DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;80.55;Kabelbau
05.01.6112;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 49, Segment 214. Dokumentation gem. DIN EN 1610, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;33.26;Kabelbau
01.09.6120;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 41, Segment 464. Dokumentation gem. DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;82.8;Kabelbau
09.06.6128;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 16, Segment 405. Dokumentation gem. DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;56.63;Kabelbau
05.08.6136;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 21, Segment 54. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;62.24;Kabelbau
01.10.6144;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 14, Segment 414. Dokumentation gem. DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;84.38;Kabelbau
09.02.6152;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 23, Segment 93. Dokumentation gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;84.13;Kabelbau
05.03.6160;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 35, Segment 93. Dokumentation gem. DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;46.14;Kabelbau
01.02.6168;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 42, Segment 239. Dokumentation gem. DIN 18300, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;27.39;Kabelbau
09.09.6176;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 9, Segment 461. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: Materialzertifikate.;m;62.05;Kabelbau
05.05.6184;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 5, Segment 126. Dokumentation gem. DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;40.33;Kabelbau
01.08.6192;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 33, Segment 374. Dokumentation gem. DIN 1045‑2, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;57.95;Kabelbau
09.12.6200;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 13, Segment 424. Dokumentation gem. DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;37.91;Kabelbau
05.11.6208;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 28, Segment 156. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;50.44;Kabelbau
01.09.6216;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 25, Segment 66. Dokumentation gem. DIN 1998, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;78.83;Kabelbau
09.06.6224;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 1, Segment 134. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;72.78;Kabelbau
05.04.6232;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 5, Segment 412. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;39.02;Kabelbau
01.08.6240;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 12, Segment 78. Dokumentation gem. DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;75.1;Kabelbau
09.07.6248;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 20, Segment 283. Dokumentation gem. DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;84.33;Kabelbau
05.12.6256;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 44, Segment 344. Dokumentation gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;67.92;Kabelbau
01.12.6264;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 26, Segment 9. Dokumentation gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;58.31;Kabelbau
09.06.6272;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 24, Segment 224. Dokumentation gem. DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;21.21;Kabelbau
05.07.6280;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 25, Segment 157. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Materialzertifikate.;m;45.33;Kabelbau
01.04.6288;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 4, Segment 357. Dokumentation gem. DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;53.49;Kabelbau
09.01.6296;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 18, Segment 311. Dokumentation gem. DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;45.87;Kabelbau
05.08.6304;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 2, Segment 291. Dokumentation gem. DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;16.1;Kabelbau
01.03.6312;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 9, Segment 203. Dokumentation gem. DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;60.35;Kabelbau
09.05.6320;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 20, Segment 204. Dokumentation gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;41.68;Kabelbau
05.11.6328;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 23, Segment 351. Dokumentation gem. DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;19.59;Kabelbau
01.07.6336;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 18, Segment 101. Dokumentation gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;60.04;Kabelbau
09.05.6344;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 12, Segment 199. Dokumentation gem. DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;5.43;Kabelbau
05.05.6352;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 32, Segment 431. Dokumentation gem. DIN 18300, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;30.83;Kabelbau
01.08.6360;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 18, Segment 21. Dokumentation gem. DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;76.43;Kabelbau
09.04.6368;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 1, Segment 188. Dokumentation gem. DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;50.42;Kabelbau
05.05.6376;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 13, Segment 175. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;58.24;Kabelbau
01.11.6384;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 50, Segment 48. Dokumentation gem. DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;84.82;Kabelbau
09.08.6392;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 14, Segment 216. Dokumentation gem. DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;31.83;Kabelbau
05.01.6400;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 25, Segment 415. Dokumentation gem. DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;71.6;Kabelbau
01.11.6408;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 35, Segment 393. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;15.37;Kabelbau
09.09.6416;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 50, Segment 430. Dokumentation gem. DIN 18300, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;21.14;Kabelbau
05.07.6424;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 2, Segment 46. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;45.37;Kabelbau
01.09.6432;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 16, Segment 208. Dokumentation gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;17.27;Kabelbau
09.10.6440;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Warnband, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 50, Segment 460. Dokumentation gem. DIN 18300, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;76.02;Kabelbau
05.02.6448;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 40, Segment 469. Dokumentation gem. DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;14.83;Kabelbau
01.02.6456;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 15, Segment 206. Dokumentation gem. DIN 1045‑2, DIN 4124. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;57.68;Kabelbau
09.02.6464;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 4x16 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 46, Segment 271. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;89.13;Kabelbau
05.01.6472;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 14, Segment 421. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;47.17;Kabelbau
01.11.6480;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 6, Segment 44. Dokumentation gem. DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;48.39;Kabelbau
09.08.6488;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 22, Segment 410. Dokumentation gem. DIN 1045‑2, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;41.45;Kabelbau
05.09.6496;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 2, Segment 492. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;28.84;Kabelbau
01.08.6504;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 33, Segment 44. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;43.45;Kabelbau
09.05.6512;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 43, Segment 63. Dokumentation gem. DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;86.53;Kabelbau
05.02.6520;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 42, Segment 159. Dokumentation gem. DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;17.43;Kabelbau
01.01.6528;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 33, Segment 167. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;42.2;Kabelbau
09.05.6536;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 44, Segment 240. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;77.22;Kabelbau
05.04.6544;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 8, Segment 193. Dokumentation gem. DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;38.88;Kabelbau
01.08.6552;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 36, Segment 43. Dokumentation gem. DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;83.04;Kabelbau
09.06.6560;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 1, Segment 337. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;52.62;Kabelbau
05.08.6568;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 8, Segment 130. Dokumentation gem. DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;84.55;Kabelbau
01.04.6576;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 11, Segment 98. Dokumentation gem. DIN 18300, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;88.17;Kabelbau
09.08.6584;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 13, Segment 297. Dokumentation gem. DIN 1045‑2, DIN 18300. Abrechnung nach m. Nachweis: Materialzertifikate.;m;83.19;Kabelbau
05.03.6592;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 41, Segment 291. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;56.36;Kabelbau
01.04.6600;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 10, Segment 87. Dokumentation gem. DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;88.75;Kabelbau
09.02.6608;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 1, Segment 136. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;46.16;Kabelbau
05.05.6616;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 32, Segment 109. Dokumentation gem. DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;81.21;Kabelbau
01.08.6624;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 37, Segment 93. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;78.11;Kabelbau
09.11.6632;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 1, Segment 111. Dokumentation gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;74.33;Kabelbau
05.12.6640;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 14, Segment 339. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;5.68;Kabelbau
