Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
12.12.6707;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 37, Segment 139. Ausführung gem. DIN 18300, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;890.37;Schachtbau
01.11.6708;Asphalteinbau SMA 8 S 7 cm;Asphalteinbau: AC 16 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 48, Segment 311. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;8.9;Straßenbau
02.09.6709;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 9, Segment 246. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung nach m². Nachweis: Messprotokoll.;m²;36.47;Pflaster
03.02.6710;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA1, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 23, Segment 131. Ausführung gem. DIN 18300, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;42.06;Betonbau
04.04.6711;Entwässerungsleitung DN800 Steinzeug;Entwässerungsleitung DN125 aus Steinzeug mit Gefälle 2.21 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 25, Segment 230. Ausführung nach DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;9.83;Entwässerung
05.04.6712;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 42, Segment 347. Dokumentation gem. DIN 18300, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;17.32;Kabelbau
06.11.6713;Erdarbeiten Aushub bis 1.4 m;Erdarbeiten: Aushub bis 1.86 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 6, Segment 371. Ausführung nach DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;33.1;Erdarbeiten
07.02.6714;Leitung DN180 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 27, Segment 37. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;12.07;Leitungen
08.07.6715;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 343. Ausführung gem. DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;139.44;Schachtbau
09.12.6716;Asphalteinbau AC 11 D 8 cm;Asphalteinbau: AC 11 D Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 20, Segment 353. Verdichtung und Ebenheit nach DIN 18300, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;35.08;Straßenbau
10.10.6717;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 341. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;42.66;Pflaster
11.03.6718;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 19, Segment 160. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;27.57;Betonbau
12.02.6719;Entwässerungsleitung DN100 KG;Entwässerungsleitung DN1000 aus KG mit Gefälle 2.94 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 3, Segment 420. Ausführung nach DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;69.71;Entwässerung
01.09.6720;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 45, Segment 375. Dokumentation gem. DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;64.63;Kabelbau
02.06.6721;Erdarbeiten Aushub bis 1.4 m;Erdarbeiten: Aushub bis 2.5 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 1, Segment 251. Ausführung nach DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;51.28;Erdarbeiten
03.08.6722;Leitung DN32 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 288. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;64.66;Leitungen
04.12.6723;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 45, Segment 475. Ausführung gem. DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;543.09;Schachtbau
05.10.6724;Asphalteinbau PA 11 6 cm;Asphalteinbau: AC 16 D Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 50, Segment 255. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;9.68;Straßenbau
06.06.6725;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 10, Segment 363. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;31.88;Pflaster
07.02.6726;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 12, Segment 295. Ausführung gem. DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;37.12;Betonbau
08.01.6727;Entwässerungsleitung DN800 Steinzeug;Entwässerungsleitung DN125 aus KG mit Gefälle 0.96 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 47, Segment 473. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;6.01;Entwässerung
09.03.6728;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 28, Segment 178. Dokumentation gem. DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;68.88;Kabelbau
10.12.6729;Erdarbeiten Aushub bis 1.56 m;Erdarbeiten: Aushub bis 1.82 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 16, Segment 266. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;45.24;Erdarbeiten
11.11.6730;Leitung DN355 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 14, Segment 211. Dichtheitsprüfung gemäß DIN 1045‑2, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;28.67;Leitungen
12.12.6731;Fertigteilschacht DN800 setzen;Fertigteilschacht DN600, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 33, Segment 179. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;605.64;Schachtbau
01.07.6732;Asphalteinbau AC 11 D 10 cm;Asphalteinbau: SMA 11 S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 15, Segment 279. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;27.66;Straßenbau
02.04.6733;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 31, Segment 445. Ausführung nach DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;36.68;Pflaster
03.03.6734;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 39, Segment 391. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;51.41;Betonbau
04.10.6735;Entwässerungsleitung DN600 Steinzeug;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 1.44 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 20, Segment 252. Ausführung nach DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;76.6;Entwässerung
05.07.6736;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 38, Segment 92. Dokumentation gem. DIN 18300, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;58.87;Kabelbau
06.09.6737;Erdarbeiten Aushub bis 2.71 m;Erdarbeiten: Aushub bis 2.42 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 23, Segment 201. Ausführung nach DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;21.38;Erdarbeiten
07.01.6738;Leitung DN110 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus PP-HM in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 18, Segment 76. Dichtheitsprüfung gemäß DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;62.44;Leitungen
08.07.6739;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 39, Segment 476. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;575.52;Schachtbau
09.12.6740;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: AC 16 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 42, Segment 111. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;12.46;Straßenbau
10.02.6741;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 1, Segment 390. Ausführung nach DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;7.44;Pflaster
11.10.6742;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 13, Segment 406. Ausführung gem. DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;45.9;Betonbau
12.09.6743;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN160 aus Beton mit Gefälle 1.36 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 19, Segment 394. Ausführung nach DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;67.15;Entwässerung
01.07.6744;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 4x16 mit Warnband, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 48, Segment 60. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Materialzertifikate.;m;19.88;Kabelbau
02.09.6745;Erdarbeiten Aushub bis 2.88 m;Erdarbeiten: Aushub bis 2.38 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 28, Segment 477. Ausführung nach DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;38.24;Erdarbeiten
03.06.6746;Leitung DN180 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 34, Segment 168. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;35.29;Leitungen
04.09.6747;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 95. Ausführung gem. DIN 1045‑2, DIN 4124. Abrechnung pro St. Nachweis: Materialzertifikate.;St;97.14;Schachtbau
05.07.6748;Asphalteinbau PA 11 4 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 47, Segment 326. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;6.27;Straßenbau
06.07.6749;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 369. Ausführung nach DAfStb-Richtlinie, DIN 4124. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.77;Pflaster
07.11.6750;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 4, Segment 104. Ausführung gem. DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;54.22;Betonbau
08.04.6751;Entwässerungsleitung DN125 KG;Entwässerungsleitung DN160 aus KG mit Gefälle 2.31 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 1, Segment 128. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;60.57;Entwässerung
09.04.6752;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 4x16 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 32, Segment 300. Dokumentation gem. DIN 18300, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;71.03;Kabelbau
10.06.6753;Erdarbeiten Aushub bis 1.28 m;Erdarbeiten: Aushub bis 2.42 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 44, Segment 387. Ausführung nach DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;25.3;Erdarbeiten
11.07.6754;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN400 aus PE100-RC in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 26, Segment 143. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;20.09;Leitungen
12.12.6755;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 64. Ausführung gem. DIN 4124, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;80.75;Schachtbau
01.01.6756;Asphalteinbau Gussasphalt GA 11 10 cm;Asphalteinbau: AC 22 T S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 35, Segment 117. Verdichtung und Ebenheit nach DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;8.35;Straßenbau
02.10.6757;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 495. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;14.53;Pflaster
03.09.6758;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XF3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 21, Segment 469. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;41.32;Betonbau
04.08.6759;Entwässerungsleitung DN250 Beton;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 1.59 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 32, Segment 231. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m. Nachweis: Messprotokoll.;m;18.88;Entwässerung
05.04.6760;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 48, Segment 483. Dokumentation gem. DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Materialzertifikate.;m;13.23;Kabelbau
06.08.6761;Erdarbeiten Aushub bis 2.75 m;Erdarbeiten: Aushub bis 2.09 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 30, Segment 41. Ausführung nach DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;33.32;Erdarbeiten
07.10.6762;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 24, Segment 490. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN 4124. Abrechnung nach m. Nachweis: Messprotokoll.;m;41.24;Leitungen
08.08.6763;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 7, Segment 206. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;1069.03;Schachtbau
09.01.6764;Asphalteinbau AC 11 D 12 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 27, Segment 422. Verdichtung und Ebenheit nach DIN 18300, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;35.82;Straßenbau
10.06.6765;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 11, Segment 8. Ausführung nach DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;17.2;Pflaster
11.09.6766;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 9, Segment 304. Ausführung gem. DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;49.95;Betonbau
12.12.6767;Entwässerungsleitung DN315 PP-HM;Entwässerungsleitung DN800 aus Beton mit Gefälle 1.36 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 11, Segment 104. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;16.98;Entwässerung
01.12.6768;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 1, Segment 156. Dokumentation gem. DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;42.52;Kabelbau
02.11.6769;Erdarbeiten Aushub bis 1.7 m;Erdarbeiten: Aushub bis 2.34 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 10, Segment 235. Ausführung nach DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;42.44;Erdarbeiten
03.03.6770;Leitung DN125 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 39, Segment 360. Dichtheitsprüfung gemäß DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;88.51;Leitungen
04.08.6771;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 4, Segment 216. Ausführung gem. DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;852.45;Schachtbau
05.03.6772;Asphalteinbau AC 11 D 9 cm;Asphalteinbau: AC 11 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 15, Segment 489. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;29.53;Straßenbau
